order_id,order_date,region,customer_segment,product_category,product_name,quantity,unit_price,discount,shipping_cost,sales,profit,customer_rating,returned
100826,2024-03-28 11:04:10.325162,East,Consumer,Furniture,Desk,2,403.25,0.3,6.07,564.55,64.47,5.0,0
100234,2023-05-09 04:17:53.336668,West,Corporate,Furniture,Sofa,5,86.1,0.15,3.56,365.92,41.83,4.0,0
100135,2023-03-15 22:47:14.617308,North,Corporate,Furniture,Bookcase,11,86.3,0.2,3.24,759.44,92.69,3.0,0
100616,2023-12-04 10:17:20.920460,East,Consumer,Furniture,Office Chair,9,86.2,0.2,12.96,620.64,62.5,4.0,0
101963,2025-12-11 06:43:24.102051,North,Consumer,Office Supplies,Storage Box,10,128.51,0.3,2.93,899.57,260.46,2.0,0
100836,2024-04-02 22:32:06.963481,East,Corporate,Furniture,Office Chair,8,178.08,0.3,20.295,997.25,89.86,5.0,0
100842,2024-04-06 05:24:52.946473,South,Consumer,Office Supplies,Labels,6,243.0,0.0,4.05,1458.0,433.33,1.0,0
100959,2024-06-09 07:33:49.614807,South,Home Office,Technology,Monitor,10,173.68,0.0,4.18,1736.8,133.14,1.0,1
100592,2023-11-21 06:46:16.988494,South,Corporate,Technology,Monitor,8,248.58,0.0,5.21,1988.64,160.68,3.0,0
101314,2024-12-20 18:35:50.275137,North,Consumer,Office Supplies,Labels,11,88.21,0.0,3.46,970.31,286.81,5.0,0
101525,2025-04-15 08:31:27.343671,North,Consumer,Technology,Tablet,3,190.19,0.3,1.99,399.4,24.92,2.0,0
101291,2024-12-08 04:13:34.007003,East,Corporate,Office Supplies,Paper,3,225.9,0.0,7.28,677.7,199.96,1.0,1
100343,2023-07-07 21:16:28.694347,East,Consumer,Furniture,Desk,6,127.85,0.0,6.48,767.1,96.56,2.0,0
101650,2025-06-22 19:50:45.322661,North,Consumer,Technology,Monitor,7,153.42,0.0,18.82,1073.94,65.85,1.0,0
101576,2025-05-13 06:59:58.199099,East,Home Office,Technology,Phone,8,171.89,0.0,4.87,1375.12,104.0,4.0,0
100293,2023-06-10 11:56:45.502751,North,Consumer,Office Supplies,Labels,4,130.09,0.0,7.67,520.36,153.88,2.0,0
100364,2023-07-19 09:21:09.634817,East,Corporate,Technology,Monitor,5,199.06,0.15,3.62,846.0,59.5,5.0,0
100178,2023-04-08 12:05:24.162081,West,Consumer,Office Supplies,Paper,11,161.93,0.0,6.94,1781.23,523.51,4.0,0
100659,2023-12-27 23:35:30.465232,South,Consumer,Furniture,Bookcase,5,215.64,0.15,1.56,916.47,108.7,3.0,0
100996,2024-06-29 13:59:13.176588,East,Corporate,Furniture,Office Chair,6,59.91,0.0,3.5,359.46,43.72,2.0,0
100014,2023-01-08 16:03:07.293646,South,Consumer,Office Supplies,Storage Box,2,312.46,0.15,3.75,531.18,161.79,2.0,0
101110,2024-08-31 00:41:46.853426,North,Consumer,Furniture,Office Chair,10,225.28,0.15,14.17,1914.88,218.54,1.0,0
101394,2025-02-02 14:19:23.381690,West,Corporate,Office Supplies,Pens,8,212.45,0.0,4.13,1699.6,498.03,5.0,0
100165,2023-04-01 09:11:04.532266,South,Consumer,Furniture,Desk,9,292.75,0.0,7.61,2634.75,311.13,1.0,0
101881,2025-10-27 08:42:15.667833,East,Home Office,Furniture,Sofa,2,112.36,0.3,6.62,157.3,15.93,4.0,1
101359,2025-01-14 10:11:35.147573,North,Corporate,Technology,Printer,11,400.44,0.0,1.29,2880.0488,355.07,5.0,0
100059,2023-02-02 07:38:52.166083,North,Consumer,Technology,Laptop,10,166.44,0.0,4.02,1664.4,124.99,4.0,0
100709,2024-01-24 08:55:13.656828,South,Corporate,Office Supplies,Binders,6,100.75,0.2,3.64,483.6,150.22,1.0,0
100676,2024-01-06 07:05:00.750375,West,Consumer,Furniture,Desk,1,392.37,0.3,18.05,274.66,18.3,4.0,0
101378,2025-01-24 19:58:40.760380,East,Consumer,Furniture,Desk,5,148.79,0.0,10.57,743.95,75.21,4.0,0
100780,2024-03-03 06:19:37.788894,North,Consumer,Office Supplies,Pens,11,183.38,0.0,6.28,2017.18,527.5375,4.0,0
100424,2023-08-21 06:08:49.464732,East,Home Office,Office Supplies,Binders,11,77.89,0.1,1.18,771.11,231.36,1.0,0
100292,2023-06-09 22:47:57.838919,West,Corporate,Furniture,Bookcase,2,76.18,0.1,5.51,137.12,15.37,5.0,0
101065,2024-08-06 09:06:01.980990,West,Consumer,Office Supplies,Labels,5,194.4,0.0,8.68,972.0,283.37,4.0,0
101792,2025-09-08 14:39:33.586793,North,Consumer,Furniture,Filing Cabinet,6,89.28,0.3,10.64,374.98,29.42,3.0,1
100329,2023-06-30 05:13:21.400700,North,Consumer,Technology,Tablet,11,99.52,0.3,9.0,766.3,52.39,4.0,0
100429,2023-08-23 23:52:47.783891,West,Corporate,Furniture,Bookcase,9,155.92,0.15,10.72,1192.79,128.34,3.0,0
101012,2024-07-08 08:19:55.797898,South,Corporate,Furniture,Filing Cabinet,4,226.25,0.0,4.27,905.0,100.97,3.0,0
100079,2023-02-13 06:34:45.442721,East,Consumer,Office Supplies,Pens,11,97.34,0.0,6.62,1070.74,313.84,3.0,0
101052,2024-07-30 06:11:42.351175,North,Corporate,Office Supplies,Paper,7,120.37,0.15,1.59,716.2,211.47,1.0,0
100937,2024-05-28 06:20:21.010505,North,Consumer,Technology,Tablet,9,49.26,0.0,8.51,443.34,23.43,2.0,0
100834,2024-04-01 20:14:31.635817,East,Corporate,Office Supplies,Binders,2,253.97,0.0,6.91,507.94,146.88,5.0,1
100749,2024-02-15 06:47:00.210105,West,Consumer,Furniture,Bookcase,7,68.18,0.1,6.37,429.53,45.77,4.0,0
100890,2024-05-02 12:27:00.810405,South,Consumer,Furniture,Office Chair,9,157.03,0.0,8.48,1413.27,166.36,3.0,0
100254,2023-05-20 03:13:46.613306,North,Home Office,Technology,Tablet,9,216.74,0.0,4.23,1950.66,154.8,1.0,0
101813,2025-09-20 02:44:14.527263,North,Consumer,Technology,Phone,7,93.27,0.3,14.1,457.02,15.3,5.0,0
101482,2025-03-22 19:13:17.798899,East,Home Office,Office Supplies,Paper,9,242.37,0.15,15.4,1854.13,527.5375,4.0,1
101960,2025-12-09 15:17:01.110555,East,Consumer,Furniture,Sofa,8,117.66,0.0,17.67,941.28,94.69,4.0,0
101407,2025-02-09 17:13:43.011505,North,Consumer,Furniture,Office Chair,8,60.05,0.1,16.12,432.36,40.71,1.0,1
101337,2025-01-02 08:58:06.543271,East,Home Office,Office Supplies,Paper,7,342.67,0.0,8.96,2398.69,527.5375,2.0,0
101108,2024-08-29 22:24:11.525762,West,Consumer,Office Supplies,Storage Box,7,104.77,0.0,9.44,733.39,210.35,1.0,0
100136,2023-03-16 11:56:02.281140,West,Consumer,Office Supplies,Paper,4,74.1,0.3,17.73,207.48,40.88,3.0,0
101135,2024-09-13 17:21:38.449224,South,Corporate,Office Supplies,Pens,7,144.46,0.0,7.18,1011.22,301.12,3.0,0
101218,2024-10-29 04:31:34.547273,East,Consumer,Office Supplies,Binders,9,157.34,0.1,1.63,1132.85,323.84,4.0,0
100852,2024-04-11 16:52:49.584792,West,Home Office,Technology,Monitor,8,128.69,0.15,2.04,875.09,69.36,5.0,0
101202,2024-10-20 10:10:51.925962,West,Home Office,Furniture,Filing Cabinet,2,122.33,0.3,10.45,171.26,4.48,1.0,1
101887,2025-10-30 15:35:01.650825,North,Home Office,Furniture,Desk,6,213.27,0.0,19.72,1279.62,132.38,4.0,0
100723,2024-02-01 00:58:20.950475,West,Consumer,Office Supplies,Labels,9,70.53,0.15,9.84,539.55,151.93,3.0,0
100859,2024-04-15 12:54:23.231615,South,Consumer,Office Supplies,Paper,11,37.52,0.15,13.64,350.81,94.84,1.0,0
100969,2024-06-14 19:01:46.253126,North,Consumer,Office Supplies,Storage Box,4,364.76,0.0,17.57,1459.04,410.64,4.0,0
100496,2023-09-29 16:42:01.260630,South,Corporate,Office Supplies,Binders,10,307.4,0.1,13.2,2766.6,527.5375,4.0,0
100950,2024-06-04 09:14:40.640320,South,Consumer,Furniture,Office Chair,5,144.61,0.3,20.295,506.14,41.53,3.0,1
100805,2024-03-16 22:59:29.384692,North,Consumer,Technology,Laptop,4,135.15,0.0,10.91,540.6,34.78,2.0,0
100129,2023-03-12 15:54:28.634317,East,Consumer,Technology,Monitor,5,80.48,0.0,10.64,402.4,23.56,1.0,0
100337,2023-07-04 14:23:42.711355,East,Consumer,Furniture,Bookcase,6,184.8,0.1,14.59,997.92,109.8,2.0,1
101998,2025-12-30 10:51:12.336168,West,Consumer,Technology,Printer,8,253.8,0.3,7.0,1421.28,104.45,3.0,0
100608,2023-11-30 01:06:59.609804,East,Corporate,Furniture,Pens,4,434.4875,0.0,7.19,1911.64,223.31,1.0,0
101148,2024-09-20 20:15:58.079039,South,Home Office,Technology,Monitor,1,65.77,0.0,10.32,65.77,9.92,4.0,0
100195,2023-04-17 19:34:54.447223,North,Home Office,Office Supplies,Pens,4,203.84,0.3,5.6,570.75,169.33,5.0,0
101250,2024-11-15 17:12:59.789894,North,Home Office,Office Supplies,Binders,4,149.7,0.0,4.31,598.8,175.72,1.0,0
101292,2024-12-08 17:22:21.670835,East,Corporate,Technology,Laptop,6,223.6,0.0,7.28,1341.6,94.93,2.0,0
101979,2025-12-20 01:04:06.723361,North,Corporate,Office Supplies,Paper,10,74.07,0.15,2.92,629.59,183.12,4.0,0
100909,2024-05-12 22:14:06.423211,North,Corporate,Furniture,Sofa,11,165.28,0.0,10.28,1818.08,211.91,3.0,0
100584,2023-11-16 21:35:55.677838,West,Consumer,Office Supplies,Storage Box,2,78.55,0.2,6.18,125.68,29.71,2.0,0
100103,2023-02-26 10:05:49.374687,West,Home Office,Office Supplies,Pens,3,306.9,0.0,18.27,920.7,261.35,3.0,0
101850,2025-10-10 09:09:38.089044,North,Consumer,Technology,Monitor,1,377.06,0.2,6.04,301.65,14.78,4.0,0
101869,2025-10-20 18:56:43.701850,West,Consumer,Furniture,Sofa,7,174.73,0.0,6.83,1223.11,145.82,4.0,0
100719,2024-01-29 20:23:10.295147,West,Corporate,Furniture,Desk,8,149.9,0.0,15.8,1199.2,130.89,3.0,0
100884,2024-04-29 05:34:14.827413,North,Corporate,Technology,Phone,10,58.21,0.1,6.31,523.89,39.35,2.0,0
100776,2024-03-01 01:44:27.133566,East,Corporate,Office Supplies,Storage Box,6,53.86,0.0,9.01,323.16,91.09,2.0,0
101569,2025-05-09 10:58:24.552276,South,Consumer,Technology,Phone,5,283.9,0.15,20.295,1206.58,69.95,1.0,0
100849,2024-04-10 01:26:26.593296,West,Consumer,Technology,Laptop,9,82.15,0.1,13.05,628.45,34.97,2.0,1
100894,2024-05-04 17:02:11.465732,East,Home Office,Office Supplies,Pens,5,175.84,0.1,8.77,791.28,223.53,1.0,0
100227,2023-05-05 08:16:19.689844,East,Consumer,Furniture,Filing Cabinet,6,160.56,0.0,2.0,963.36,-246.5025,3.0,0
101883,2025-10-28 10:59:50.995497,East,Consumer,Technology,Printer,4,75.0,0.1,5.45,270.0,21.04,1.0,0
101325,2024-12-26 19:12:34.577288,West,Home Office,Furniture,Office Chair,8,290.11,0.0,17.6,2320.88,257.09,1.0,0
101299,2024-12-12 13:23:55.317658,South,Consumer,Furniture,Bookcase,8,288.54,0.15,4.25,1962.07,227.99,1.0,0
100126,2023-03-11 00:28:05.642821,South,Consumer,Office Supplies,Storage Box,2,88.56,0.0,2.77,177.12,50.41,2.0,0
100405,2023-08-10 20:21:43.851925,West,Consumer,Office Supplies,Pens,1,170.67,0.1,3.4,119.47,191.58,1.0,0
100775,2024-02-29 12:35:39.469734,West,Consumer,Furniture,Office Chair,2,108.46,0.0,4.45,216.92,27.92,2.0,0
100821,2024-03-25 17:20:12.006003,East,Corporate,Office Supplies,Paper,9,321.44,0.0,1.25,2880.0488,527.5375,5.0,0
100711,2024-01-25 11:12:48.984492,East,Consumer,Furniture,Desk,5,127.26,0.1,1.87,572.67,69.11,4.0,0
101891,2025-11-01 20:10:12.306153,East,Corporate,Office Supplies,Labels,3,164.58,0.0,4.2,493.74,137.79,3.0,0
101060,2024-08-03 15:22:03.661830,West,Corporate,Furniture,Bookcase,8,189.16,0.1,12.99,1361.95,155.28,3.0,0
101163,2024-09-29 01:27:53.036518,North,Corporate,Office Supplies,Labels,10,158.69,0.0,8.84,1586.9,465.37,2.0,0
100303,2023-06-15 23:24:42.141070,South,Consumer,Office Supplies,Labels,9,238.18,0.3,3.81,1500.53,447.03,5.0,0
100267,2023-05-27 06:08:06.243121,North,Corporate,Technology,Monitor,5,114.16,0.3,11.5,399.56,18.62,3.0,0
101557,2025-05-02 21:12:52.586293,South,Home Office,Office Supplies,Binders,3,193.45,0.2,10.91,464.28,129.59,4.0,0
100545,2023-10-26 12:52:56.788394,South,Consumer,Office Supplies,Pens,1,324.37,0.1,6.96,291.93,77.26,3.0,0
100212,2023-04-27 03:04:24.732366,North,Home Office,Office Supplies,Binders,11,149.5,0.0,1.23,1644.5,494.31,5.0,0
100896,2024-05-05 19:19:46.793396,North,Home Office,Furniture,Office Chair,7,282.12,0.2,5.75,1579.87,178.82,2.0,0
101492,2025-03-28 06:41:14.437218,East,Home Office,Furniture,Bookcase,1,48.86,0.1,6.62,43.97,-12.79,3.0,0
101222,2024-10-31 09:06:45.202601,West,Corporate,Furniture,Desk,1,205.28,0.3,2.31,143.7,22.31,2.0,0
100916,2024-05-16 18:15:40.070035,North,Consumer,Technology,Tablet,10,77.83,0.0,20.295,778.3,34.26,2.0,0
101551,2025-04-29 14:20:06.603301,South,Corporate,Furniture,Bookcase,5,37.88,0.15,9.96,160.99,11.08,5.0,0
100675,2024-01-05 17:56:13.086543,South,Corporate,Furniture,Bookcase,6,185.49,0.0,5.77,1112.94,122.55,2.0,0
101289,2024-12-07 01:55:58.679339,East,Consumer,Office Supplies,Labels,8,181.4,0.0,10.2,1451.2,428.29,5.0,0
100814,2024-03-21 21:18:38.359179,North,Consumer,Office Supplies,Paper,9,186.99,0.15,0.61,1430.47,427.62,2.0,0
101265,2024-11-23 22:24:54.747373,West,Consumer,Furniture,Filing Cabinet,10,263.19,0.15,6.43,2237.12,262.76,2.0,0
100342,2023-07-07 08:07:41.030515,West,Corporate,Office Supplies,Binders,3,214.23,0.3,18.67,449.88,115.4,5.0,1
100549,2023-10-28 17:28:07.443721,South,Consumer,Office Supplies,Paper,8,227.0,0.0,5.22,1816.0,527.5375,5.0,0
101410,2025-02-11 08:40:06.003001,West,Corporate,Office Supplies,Storage Box,9,184.81,0.15,5.95,1413.8,416.55,1.0,0
101214,2024-10-26 23:56:23.891945,North,Consumer,Office Supplies,Paper,2,250.08,0.0,5.51,500.16,151.18,2.0,0
100966,2024-06-13 03:35:23.261630,West,Consumer,Office Supplies,Labels,2,270.61,0.0,7.72,541.22,151.34,5.0,0
101230,2024-11-04 18:17:06.513256,North,Consumer,Technology,Phone,10,126.22,0.0,7.12,1262.2,93.29,5.0,0
100295,2023-06-11 14:14:20.830415,West,Consumer,Office Supplies,Binders,9,252.99,0.1,7.54,2049.22,527.5375,2.0,0
100695,2024-01-16 16:52:06.363181,South,Consumer,Office Supplies,Labels,6,385.47,0.3,6.84,1618.97,487.05,2.0,0
101452,2025-03-06 08:49:27.883941,West,Consumer,Technology,Monitor,10,183.33,0.0,6.66,1833.3,136.57,5.0,0
100073,2023-02-09 23:41:59.459729,North,Home Office,Furniture,Filing Cabinet,2,129.33,0.0,3.82,258.66,30.02,1.0,0
100605,2023-11-28 09:40:36.618309,East,Consumer,Office Supplies,Pens,10,128.54,0.2,2.69,1028.32,313.08,3.0,0
100104,2023-02-26 23:14:37.038519,East,Corporate,Technology,Laptop,6,306.08,0.1,6.97,1652.83,125.11,1.0,0
100645,2023-12-20 07:32:23.171585,West,Home Office,Technology,Tablet,5,140.48,0.15,8.64,597.04,36.61,2.0,0
101404,2025-02-08 01:47:20.020010,North,Home Office,Office Supplies,Pens,11,369.48,0.15,3.69,2880.0488,527.5375,2.0,0
101967,2025-12-13 11:18:34.757378,West,Consumer,Office Supplies,Labels,11,142.84,0.3,20.295,1099.87,311.5,1.0,0
101040,2024-07-23 16:26:10.385192,North,Consumer,Furniture,Office Chair,10,434.4875,0.0,0.87,2880.0488,527.5375,2.0,0
100439,2023-08-29 11:20:44.422211,East,Corporate,Office Supplies,Pens,3,434.4875,0.0,5.91,1525.74,446.57,3.0,0
101019,2024-07-12 04:21:29.444722,South,Consumer,Office Supplies,Pens,7,226.81,0.2,2.0,1270.14,386.63,5.0,0
100091,2023-02-19 20:20:17.408704,East,Home Office,Technology,Monitor,11,434.4875,0.2,14.39,2880.0488,401.92,3.0,0
101112,2024-09-01 02:59:22.181090,East,Corporate,Technology,Printer,1,82.56,0.15,7.12,70.18,4.98,2.0,0
101758,2025-08-20 23:40:33.016508,West,Home Office,Furniture,Filing Cabinet,6,55.29,0.2,15.28,265.39,11.22,2.0,0
100908,2024-05-12 09:05:18.759379,North,Home Office,Office Supplies,Binders,9,393.37,0.15,2.47,2880.0488,527.5375,5.0,0
101474,2025-03-18 10:02:56.488244,South,Corporate,Office Supplies,Storage Box,1,114.72,0.2,18.27,91.78,2.7,2.0,0
100102,2023-02-25 20:57:01.710855,North,Home Office,Office Supplies,Paper,4,72.4,0.0,7.75,289.6,77.97,3.0,0
100238,2023-05-11 08:53:03.991995,North,Consumer,Office Supplies,Pens,4,247.0,0.15,12.55,839.8,239.4,2.0,0
101705,2025-07-22 22:54:26.833416,West,Consumer,Office Supplies,Labels,7,82.86,0.1,18.56,522.02,133.14,4.0,0
100942,2024-05-31 00:04:19.329664,North,Home Office,Office Supplies,Pens,11,278.25,0.0,7.42,2880.0488,527.5375,4.0,1
101270,2024-11-26 16:08:53.066533,West,Home Office,Technology,Printer,8,99.29,0.2,20.295,635.46,32.11,3.0,0
100938,2024-05-28 19:29:08.674337,West,Consumer,Office Supplies,Labels,4,36.68,0.15,7.51,124.71,40.78,4.0,0
101695,2025-07-17 11:26:30.195097,South,Consumer,Office Supplies,Pens,4,160.28,0.0,4.3,641.12,191.0,3.0,0
101181,2024-10-08 22:06:10.985492,North,Consumer,Office Supplies,Binders,5,100.57,0.0,3.21,502.85,144.23,3.0,0
101503,2025-04-03 07:17:58.739369,South,Corporate,Office Supplies,Binders,3,434.4875,0.1,8.28,1305.13,386.89,2.0,0
100005,2023-01-03 17:43:58.319159,West,Home Office,Furniture,Pens,7,237.35,0.0,1.33,1661.45,186.28,2.0,0
101818,2025-09-22 20:28:12.846423,South,Corporate,Office Supplies,Labels,2,220.07,0.2,5.37,352.11,90.28,2.0,0
100965,2024-06-12 14:26:35.597798,South,Corporate,Furniture,Filing Cabinet,7,186.89,0.2,12.19,1046.58,108.38,5.0,0
100018,2023-01-10 20:38:17.948974,West,Corporate,Furniture,Office Chair,7,147.05,0.15,5.17,874.95,99.22,4.0,0
101430,2025-02-22 07:35:59.279639,West,Corporate,Office Supplies,Binders,9,421.36,0.0,5.27,2880.0488,527.5375,3.0,0
100121,2023-03-08 06:44:07.323661,East,Consumer,Technology,Phone,2,267.94,0.0,7.1,535.88,35.88,4.0,0
100661,2023-12-29 01:53:05.792896,West,Consumer,Technology,Printer,3,161.81,0.15,7.99,412.62,24.87,5.0,0
101830,2025-09-29 10:13:44.812406,South,Consumer,Office Supplies,Storage Box,9,72.56,0.0,2.28,653.04,196.47,5.0,0
100274,2023-05-31 02:09:39.889944,East,Home Office,Furniture,Sofa,6,413.77,0.1,5.18,2234.36,255.75,1.0,0
100433,2023-08-26 04:27:58.439219,West,Consumer,Office Supplies,Pens,8,302.77,0.3,4.96,1695.51,509.07,4.0,0
100811,2024-03-20 05:52:15.367683,North,Home Office,Office Supplies,Labels,1,86.97,0.15,2.82,73.92,27.44,4.0,0
101300,2024-12-13 02:32:42.981490,North,Home Office,Office Supplies,Labels,8,118.05,0.0,5.62,944.4,284.6,1.0,0
101335,2025-01-01 06:40:31.215607,West,Consumer,Technology,Printer,5,87.63,0.0,5.82,438.15,30.97,2.0,0
101870,2025-10-21 08:05:31.365682,South,Consumer,Office Supplies,Paper,1,96.66,0.2,10.5,77.33,13.83,1.0,0
101893,2025-11-02 22:27:47.633816,North,Corporate,Technology,Phone,11,405.5,0.0,6.52,2880.0488,353.83,4.0,0
101570,2025-05-10 00:07:12.216108,South,Corporate,Furniture,Office Chair,10,159.05,0.15,9.12,1351.92,155.19,4.0,0
100181,2023-04-10 03:31:47.153576,West,Home Office,Furniture,Office Chair,6,135.11,0.1,1.64,729.59,95.14,5.0,0
100184,2023-04-11 18:58:10.145072,East,Corporate,Technology,Laptop,6,146.6,0.0,11.05,879.6,56.14,4.0,0
100406,2023-08-11 09:30:31.515757,North,Corporate,Technology,Printer,6,289.86,0.1,6.85,1565.24,117.37,4.0,0
100865,2024-04-18 19:47:09.214607,West,Consumer,Furniture,Office Chair,8,282.25,0.0,9.3,2258.0,270.9,1.0,1
101630,2025-06-11 20:54:52.046023,South,Consumer,Office Supplies,Binders,6,88.12,0.1,12.15,422.98,113.3,4.0,1
100520,2023-10-12 20:13:05.192596,West,Consumer,Furniture,Office Chair,9,299.2,0.3,16.29,1884.96,212.28,2.0,0
101003,2024-07-03 10:00:46.823411,North,Corporate,Furniture,Bookcase,9,81.21,0.0,7.04,730.89,86.19,3.0,0
100380,2023-07-28 03:41:52.256128,East,Home Office,Office Supplies,Paper,4,87.73,0.2,4.71,280.74,76.68,5.0,0
101434,2025-02-24 12:11:09.934967,North,Consumer,Technology,Printer,3,175.08,0.0,8.18,525.24,36.24,3.0,0
101658,2025-06-27 05:01:06.633316,South,Home Office,Furniture,Office Chair,7,104.07,0.1,15.4,655.64,67.81,2.0,0
101393,2025-02-02 01:10:35.717858,North,Consumer,Office Supplies,Binders,4,196.21,0.0,3.65,784.84,231.62,1.0,0
101424,2025-02-19 00:43:13.296648,South,Consumer,Technology,Tablet,9,223.29,0.0,6.2,2009.61,146.03,3.0,0
101612,2025-06-02 00:16:34.097048,East,Corporate,Office Supplies,Labels,6,229.04,0.0,7.05,1374.24,408.32,3.0,0
100427,2023-08-22 21:35:12.456228,West,Corporate,Furniture,Desk,7,184.15,0.15,6.74,1095.69,129.13,2.0,0
100078,2023-02-12 17:25:57.778889,East,Consumer,Furniture,Filing Cabinet,3,147.78,0.15,1.96,376.84,44.5,5.0,0
101597,2025-05-24 19:04:39.139569,North,Home Office,Office Supplies,Pens,5,110.71,0.15,17.35,470.52,134.15,3.0,0
101009,2024-07-06 16:53:32.806403,South,Corporate,Office Supplies,Labels,6,146.98,0.15,8.11,749.6,211.95,1.0,0
101975,2025-12-17 20:28:56.068034,North,Consumer,Furniture,Office Chair,11,78.78,0.2,20.295,693.26,56.03,1.0,1
101661,2025-06-28 20:27:29.624812,East,Home Office,Furniture,Desk,11,101.34,0.1,15.38,1003.27,107.58,5.0,0
100607,2023-11-29 11:58:11.945972,North,Consumer,Furniture,Office Chair,6,208.84,0.0,8.19,1253.04,134.18,5.0,0
101889,2025-10-31 17:52:36.978489,South,Consumer,Furniture,Bookcase,7,185.79,0.0,13.35,1300.53,140.81,3.0,0
101995,2025-12-28 19:24:49.344672,East,Consumer,Office Supplies,Binders,6,94.32,0.2,1.52,452.74,130.96,1.0,0
101825,2025-09-26 16:29:46.493246,North,Corporate,Furniture,Sofa,5,434.4875,0.0,5.61,2335.9,269.55,5.0,0
101057,2024-08-01 23:55:40.670335,North,Consumer,Office Supplies,Pens,5,165.05,0.1,2.92,825.25,253.95,2.0,0
101440,2025-02-27 19:03:55.917958,North,Consumer,Furniture,Filing Cabinet,5,60.56,0.0,6.62,302.8,28.52,3.0,0
101514,2025-04-09 07:54:43.041520,West,Home Office,Furniture,Bookcase,6,238.24,0.15,9.36,1215.02,134.66,5.0,0
101585,2025-05-18 05:19:07.173586,West,Home Office,Technology,Phone,2,170.24,0.0,2.47,340.48,30.78,1.0,0
101091,2024-08-20 14:54:41.240620,East,Home Office,Technology,Tablet,4,158.89,0.15,5.0,540.23,40.37,3.0,0
101560,2025-05-04 12:39:15.577788,West,Corporate,Technology,Monitor,1,127.86,0.1,6.08,127.86,6.56,5.0,0
101101,2024-08-26 02:22:37.878939,South,Consumer,Office Supplies,Storage Box,10,97.77,0.0,9.07,977.7,272.99,1.0,0
101129,2024-09-10 10:28:52.466233,West,Home Office,Technology,Printer,4,434.4875,0.0,6.01,2100.08,158.12,4.0,0
101235,2024-11-07 12:01:04.832416,North,Consumer,Office Supplies,Storage Box,8,133.78,0.2,1.32,856.19,263.61,2.0,1
101768,2025-08-26 11:08:29.654827,North,Corporate,Office Supplies,Labels,1,313.52,0.3,14.17,219.46,45.78,1.0,0
100958,2024-06-08 18:25:01.950975,South,Consumer,Office Supplies,Pens,5,434.4875,0.1,5.12,2341.62,527.5375,3.0,0
101662,2025-06-29 09:36:17.288644,East,Home Office,Office Supplies,Pens,5,56.73,0.0,1.83,283.65,74.58,2.0,0
100559,2023-11-03 04:56:04.082041,South,Consumer,Technology,Laptop,9,242.62,0.3,11.15,1528.51,113.87,4.0,0
100846,2024-04-08 10:00:03.601800,South,Consumer,Furniture,Desk,8,274.99,0.0,18.44,2199.92,246.52,3.0,0
101748,2025-08-15 12:12:36.378189,South,Consumer,Technology,Laptop,6,99.23,0.0,6.48,595.38,37.13,5.0,0
100690,2024-01-13 23:08:08.044022,North,Home Office,Office Supplies,Storage Box,8,111.39,0.2,5.03,712.9,211.34,4.0,1
101519,2025-04-12 01:38:41.360680,North,Corporate,Office Supplies,Binders,7,59.29,0.3,11.03,290.52,79.48,1.0,0
101941,2025-11-29 05:29:55.497748,South,Consumer,Office Supplies,Labels,8,179.84,0.0,20.295,1438.72,399.85,1.0,0
101868,2025-10-20 05:47:56.038019,South,Corporate,Furniture,Sofa,3,92.54,0.2,15.28,222.1,21.23,5.0,0
100436,2023-08-27 19:54:21.430715,North,Corporate,Technology,Monitor,11,65.66,0.0,16.63,722.26,54.44,3.0,0
100490,2023-09-26 09:49:15.277638,East,Home Office,Office Supplies,Pens,8,210.37,0.3,6.49,1178.07,348.32,5.0,0
101894,2025-11-03 11:36:35.297648,South,Home Office,Furniture,Filing Cabinet,1,236.15,0.0,10.57,236.15,19.81,2.0,0
101629,2025-06-11 07:46:04.382191,South,Consumer,Office Supplies,Pens,7,208.37,0.15,3.62,1239.8,370.23,3.0,0
101387,2025-01-29 18:17:49.734867,South,Home Office,Furniture,Filing Cabinet,3,331.73,0.0,5.84,995.19,113.04,2.0,0
100069,2023-02-07 19:06:48.804402,South,Corporate,Furniture,Filing Cabinet,2,231.18,0.15,10.97,393.01,33.49,2.0,0
101572,2025-05-11 02:24:47.543771,East,Consumer,Office Supplies,Paper,5,142.95,0.0,5.36,714.75,201.4,3.0,0
101184,2024-10-10 13:32:33.976988,North,Consumer,Furniture,Desk,11,60.62,0.0,13.96,666.82,71.12,3.0,0
100011,2023-01-07 00:36:44.302151,West,Consumer,Furniture,Desk,5,306.53,0.2,4.7,1226.12,147.32,1.0,0
100144,2023-03-20 21:06:23.591795,South,Consumer,Office Supplies,Pens,7,410.09,0.0,5.66,2870.63,527.5375,3.0,0
100917,2024-05-17 07:24:27.733866,North,Home Office,Office Supplies,Pens,2,277.93,0.2,1.37,444.69,129.98,4.0,0
101541,2025-04-24 02:52:09.964982,North,Corporate,Office Supplies,Binders,1,343.36,0.15,20.295,291.86,54.26,1.0,0
101451,2025-03-05 19:40:40.220110,East,Corporate,Office Supplies,Binders,5,224.91,0.0,7.63,1124.55,328.78,3.0,0
100639,2023-12-17 00:39:37.188594,West,Consumer,Furniture,Sofa,4,129.4,0.15,6.9,439.96,43.77,1.0,1
